"16min - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
541.00,-0.00569
541.50,-0.00456
542.00,-0.00637
542.50,-0.00516
543.00,-0.00649
543.50,-0.00509
544.00,-0.00635
544.50,-0.00499
545.00,-0.00532
545.50,-0.00429
546.00,-0.00458
546.50,-0.00447
547.00,-0.00422
547.50,-0.00414
548.00,-0.00308
548.50,-0.00415
549.00,-0.00290
549.50,-0.00347
550.00,-0.00197
550.50,-0.00387
551.00,-0.00380
551.50,-0.00446
552.00,-0.00423
552.50,-0.00552
553.00,-0.00650
553.50,-0.00540
554.00,-0.00532
554.50,-0.00470
555.00,-0.00621
555.50,-0.00473
556.00,-0.00523
556.50,-0.00469
557.00,-0.00554
557.50,-0.00393
558.00,-0.00357
558.50,-0.00343
559.00,-0.00410
559.50,-0.00421
560.00,-0.00361
560.50,-0.00424
561.00,-0.00309
561.50,-0.00364
562.00,-0.00257
562.50,-0.00423
563.00,-0.00361
563.50,-0.00431
564.00,-0.00384
564.50,-0.00505
565.00,-0.00523
565.50,-0.00492
566.00,-0.00490
566.50,-0.00513
567.00,-0.00600
567.50,-0.00477
568.00,-0.00504
568.50,-0.00425
569.00,-0.00542
569.50,-0.00443
570.00,-0.00454
570.50,-0.00382
571.00,-0.00341
571.50,-0.00343
572.00,-0.00256
572.50,-0.00333
573.00,-0.00229
573.50,-0.00360
574.00,-0.00261
574.50,-0.00366
575.00,-0.00310
575.50,-0.00467
576.00,-0.00489
576.50,-0.00548
577.00,-0.00555
577.50,-0.00610
578.00,-0.00638
578.50,-0.00557
579.00,-0.00498
579.50,-0.00522
580.00,-0.00519
580.50,-0.00483
581.00,-0.00352
581.50,-0.00472
582.00,-0.00447
582.50,-0.00477
583.00,-0.00328
583.50,-0.00403
584.00,-0.00424
584.50,-0.00459
585.00,-0.00447
585.50,-0.00482
586.00,-0.00565
586.50,-0.00471
587.00,-0.00580
587.50,-0.00543
588.00,-0.00593
588.50,-0.00390
589.00,-0.00440
589.50,-0.00509
590.00,-0.00596
590.50,-0.00458
591.00,-0.01021
591.50,-0.01033
592.00,-0.01084
592.50,-0.00430
593.00,-0.00326
593.50,-0.00329
594.00,-0.00319
594.50,-0.00398
595.00,-0.00146
595.50,-0.00260
596.00,-0.00177
596.50,-0.00407
597.00,-0.00295
597.50,-0.00311
598.00,-0.00319
598.50,-0.00302
599.00,0.00583
599.50,0.01507
600.00,0.02389
