"14min - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
529.00,-0.01158
529.50,-0.01118
530.00,-0.00966
530.50,-0.00978
531.00,-0.00992
531.50,-0.01157
532.00,-0.01113
532.50,-0.01091
533.00,-0.00951
533.50,-0.01012
534.00,-0.01002
534.50,-0.01052
535.00,-0.00982
535.50,-0.01076
536.00,-0.01076
536.50,-0.01055
537.00,-0.01036
537.50,-0.01073
538.00,-0.01140
538.50,-0.01114
539.00,-0.01132
539.50,-0.01179
540.00,-0.01300
540.50,-0.01258
541.00,-0.01253
541.50,-0.01202
542.00,-0.01297
542.50,-0.01254
543.00,-0.01264
543.50,-0.01202
544.00,-0.01248
544.50,-0.01210
545.00,-0.01188
545.50,-0.01131
546.00,-0.01135
546.50,-0.01134
547.00,-0.01113
547.50,-0.01062
548.00,-0.01013
548.50,-0.01028
549.00,-0.00985
549.50,-0.00973
550.00,-0.00928
550.50,-0.00996
551.00,-0.01071
551.50,-0.01050
552.00,-0.01112
552.50,-0.01138
553.00,-0.01299
553.50,-0.01196
554.00,-0.01210
554.50,-0.01159
555.00,-0.01234
555.50,-0.01145
556.00,-0.01090
556.50,-0.01148
557.00,-0.01114
557.50,-0.01079
558.00,-0.00903
558.50,-0.01012
559.00,-0.01011
559.50,-0.01092
560.00,-0.00974
560.50,-0.01034
561.00,-0.00919
561.50,-0.00936
562.00,-0.00862
562.50,-0.00944
563.00,-0.00986
563.50,-0.00963
564.00,-0.01031
564.50,-0.01056
565.00,-0.01189
565.50,-0.01077
566.00,-0.01115
566.50,-0.01108
567.00,-0.01209
567.50,-0.01112
568.00,-0.01072
568.50,-0.01061
569.00,-0.01069
569.50,-0.01075
570.00,-0.01001
570.50,-0.01026
571.00,-0.00907
571.50,-0.00962
572.00,-0.00882
572.50,-0.00949
573.00,-0.00842
573.50,-0.00911
574.00,-0.00877
574.50,-0.00904
575.00,-0.00912
575.50,-0.00985
576.00,-0.01113
576.50,-0.01051
577.00,-0.01171
577.50,-0.01109
578.00,-0.01266
578.50,-0.01075
579.00,-0.01112
579.50,-0.01079
580.00,-0.01128
580.50,-0.01058
581.00,-0.00911
581.50,-0.01058
582.00,-0.00993
582.50,-0.01077
583.00,-0.00824
583.50,-0.01002
584.00,-0.00937
584.50,-0.01063
585.00,-0.00985
585.50,-0.01072
586.00,-0.01094
586.50,-0.01015
587.00,-0.01102
587.50,-0.01098
588.00,-0.01134
588.50,-0.00947
589.00,-0.01018
589.50,-0.01058
590.00,-0.01167
590.50,-0.00987
591.00,-0.01584
591.50,-0.01565
592.00,-0.01642
592.50,-0.00971
593.00,-0.00877
593.50,-0.00843
594.00,-0.00852
594.50,-0.00910
595.00,-0.00700
595.50,-0.00790
596.00,-0.00733
596.50,-0.00931
597.00,-0.00848
597.50,-0.00848
598.00,-0.00893
598.50,-0.00860
599.00,0.00013
599.50,0.00964
600.00,0.01843
