"24min - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
307.00,3.57146
307.50,3.43318
308.00,3.38657
308.50,3.41837
309.00,3.54013
309.50,3.59326
310.00,3.50634
310.50,3.46954
311.00,3.57612
311.50,3.58264
312.00,3.67485
312.50,3.74511
313.00,4.23017
313.50,3.73097
314.00,3.66656
314.50,3.53797
315.00,3.69540
315.50,3.52096
316.00,3.58088
316.50,3.45259
317.00,3.51980
317.50,3.46710
318.00,3.54420
318.50,3.43493
319.00,3.45162
319.50,3.48865
320.00,3.67971
320.50,3.54223
321.00,3.43229
321.50,3.39022
322.00,3.43492
322.50,3.45774
323.00,3.42699
323.50,3.38123
324.00,3.31145
324.50,3.25538
325.00,3.26678
325.50,3.28267
326.00,3.26453
326.50,3.18331
327.00,3.14363
327.50,3.11612
328.00,3.11806
328.50,3.04832
329.00,3.02592
329.50,2.99275
330.00,2.98661
330.50,2.96287
331.00,2.94387
331.50,2.92250
332.00,2.92030
332.50,2.90739
333.00,2.90184
333.50,2.86368
334.00,2.83473
334.50,2.80960
335.00,2.81057
335.50,2.79676
336.00,2.79601
336.50,2.76542
337.00,2.74800
337.50,2.73350
338.00,2.71847
338.50,2.70095
339.00,2.68044
339.50,2.66314
340.00,2.65416
340.50,2.63959
341.00,2.63280
341.50,2.62481
342.00,2.61291
342.50,2.60547
343.00,2.59174
343.50,2.58376
344.00,2.56297
344.50,2.55233
345.00,2.53957
345.50,2.53579
346.00,2.52977
346.50,2.52918
347.00,2.52265
347.50,2.51485
348.00,2.50677
348.50,2.50475
349.00,2.49917
349.50,2.49369
350.00,2.48925
350.50,2.49264
351.00,2.49082
351.50,2.49211
352.00,2.49068
352.50,2.49929
353.00,2.50021
353.50,2.50569
354.00,2.50419
354.50,2.50638
355.00,2.50407
355.50,2.50629
356.00,2.50927
356.50,2.50845
357.00,2.50591
357.50,2.50024
358.00,2.50120
358.50,2.49401
359.00,2.49361
359.50,2.48465
360.00,2.47769
360.50,2.46592
361.00,2.46058
361.50,2.45142
362.00,2.43761
362.50,2.41603
363.00,2.40255
363.50,2.39258
364.00,2.37570
364.50,2.35313
365.00,2.32975
365.50,2.30990
366.00,2.29042
366.50,2.26736
367.00,2.24531
367.50,2.22534
368.00,2.20592
368.50,2.18341
369.00,2.15820
369.50,2.13147
370.00,2.10758
370.50,2.08267
371.00,2.05885
371.50,2.03491
372.00,2.00808
372.50,1.98426
373.00,1.95809
373.50,1.93509
374.00,1.91040
374.50,1.88787
375.00,1.86808
375.50,1.84891
376.00,1.83125
376.50,1.81398
377.00,1.79880
377.50,1.78863
378.00,1.77952
378.50,1.77279
379.00,1.76568
379.50,1.76010
380.00,1.75693
380.50,1.75196
381.00,1.75041
381.50,1.74807
382.00,1.74925
382.50,1.74932
383.00,1.74998
383.50,1.75172
384.00,1.75372
384.50,1.75554
385.00,1.75495
385.50,1.75641
386.00,1.75878
386.50,1.76201
387.00,1.76399
387.50,1.76668
388.00,1.77052
388.50,1.77440
389.00,1.77692
389.50,1.77950
390.00,1.78136
390.50,1.78263
391.00,1.78283
391.50,1.78088
392.00,1.77737
392.50,1.77241
393.00,1.76603
393.50,1.75727
394.00,1.74620
394.50,1.73401
395.00,1.72079
395.50,1.70524
396.00,1.68830
396.50,1.66796
397.00,1.64660
397.50,1.62242
398.00,1.59903
398.50,1.57550
399.00,1.55346
399.50,1.52858
400.00,1.50467
400.50,1.48144
401.00,1.46124
401.50,1.43907
402.00,1.41730
402.50,1.39673
403.00,1.38008
403.50,1.36765
404.00,1.35584
404.50,1.34557
405.00,1.33673
405.50,1.33453
406.00,1.33424
406.50,1.33658
407.00,1.33884
407.50,1.34604
408.00,1.35365
408.50,1.36539
409.00,1.37850
409.50,1.39561
410.00,1.41450
410.50,1.43761
411.00,1.46147
411.50,1.48576
412.00,1.50628
412.50,1.52523
413.00,1.55058
413.50,1.58453
414.00,1.62263
414.50,1.65580
415.00,1.68589
415.50,1.72183
416.00,1.75943
416.50,1.79844
417.00,1.83482
417.50,1.87229
418.00,1.90440
418.50,1.93316
419.00,1.95973
419.50,1.98342
420.00,2.00723
420.50,2.03119
421.00,2.05217
421.50,2.06797
422.00,2.07528
422.50,2.08058
423.00,2.08351
423.50,2.08096
424.00,2.07607
424.50,2.06655
425.00,2.05384
425.50,2.03635
426.00,2.01254
426.50,1.97980
427.00,1.94602
427.50,1.91348
428.00,1.87798
428.50,1.83566
429.00,1.78682
429.50,1.73788
430.00,1.68932
430.50,1.63995
431.00,1.58947
431.50,1.53742
432.00,1.48077
432.50,1.42021
433.00,1.35803
433.50,1.29897
434.00,1.23838
434.50,1.17573
435.00,1.11306
435.50,1.05360
436.00,0.99428
436.50,0.93508
437.00,0.87779
437.50,0.82509
438.00,0.77419
438.50,0.72506
439.00,0.67727
439.50,0.63333
440.00,0.58886
440.50,0.54544
441.00,0.50140
441.50,0.46135
442.00,0.42504
442.50,0.39542
443.00,0.36908
443.50,0.34778
444.00,0.32787
444.50,0.31250
445.00,0.29712
445.50,0.28393
446.00,0.26859
446.50,0.25373
447.00,0.24062
447.50,0.23030
448.00,0.22254
448.50,0.21292
449.00,0.20486
449.50,0.19548
450.00,0.18809
450.50,0.17956
451.00,0.17432
451.50,0.17003
452.00,0.16780
452.50,0.16522
453.00,0.16206
453.50,0.15894
454.00,0.15609
454.50,0.15649
455.00,0.15551
455.50,0.15459
456.00,0.15190
456.50,0.15103
457.00,0.14973
457.50,0.14751
458.00,0.14673
458.50,0.14751
459.00,0.14615
459.50,0.14030
460.00,0.13394
460.50,0.13182
461.00,0.13281
461.50,0.13540
462.00,0.13336
462.50,0.13020
463.00,0.12519
463.50,0.12594
464.00,0.12686
464.50,0.12903
465.00,0.12742
465.50,0.12615
466.00,0.12277
466.50,0.11990
467.00,0.11847
467.50,0.11802
468.00,0.11876
468.50,0.11734
469.00,0.11499
469.50,0.10912
470.00,0.10642
470.50,0.10431
471.00,0.10769
471.50,0.11000
472.00,0.11229
472.50,0.11061
473.00,0.10792
473.50,0.10462
474.00,0.10574
474.50,0.11060
475.00,0.11359
475.50,0.11162
476.00,0.10248
476.50,0.09388
477.00,0.09243
477.50,0.10029
478.00,0.10946
478.50,0.11278
479.00,0.11344
479.50,0.11875
480.00,0.12198
480.50,0.11880
481.00,0.11508
481.50,0.11664
482.00,0.12020
482.50,0.11854
483.00,0.11356
483.50,0.10913
484.00,0.09907
484.50,0.08316
485.00,0.07873
485.50,0.09269
486.00,0.11147
486.50,0.11799
487.00,0.11394
487.50,0.11612
488.00,0.11780
488.50,0.11857
489.00,0.11708
489.50,0.12008
490.00,0.12076
490.50,0.11977
491.00,0.11806
491.50,0.12066
492.00,0.12350
492.50,0.12308
493.00,0.12364
493.50,0.12490
494.00,0.12699
494.50,0.12346
495.00,0.12100
495.50,0.11772
496.00,0.11879
496.50,0.11835
497.00,0.11880
497.50,0.11629
498.00,0.11587
498.50,0.11813
499.00,0.10283
499.50,0.08321
500.00,0.06247
500.50,0.05952
501.00,0.05974
501.50,0.06061
502.00,0.06043
502.50,0.06086
503.00,0.06056
503.50,0.06082
504.00,0.06056
504.50,0.06071
505.00,0.06084
505.50,0.06111
506.00,0.06126
506.50,0.06138
507.00,0.06170
507.50,0.06177
508.00,0.06201
508.50,0.06131
509.00,0.06073
509.50,0.06026
510.00,0.05930
510.50,0.05890
511.00,0.05770
511.50,0.05909
512.00,0.05827
512.50,0.05945
513.00,0.05774
513.50,0.05906
514.00,0.05836
514.50,0.05883
515.00,0.05882
515.50,0.05933
516.00,0.05997
516.50,0.05896
517.00,0.05945
517.50,0.05867
518.00,0.06004
518.50,0.05864
519.00,0.05923
519.50,0.05782
520.00,0.05989
520.50,0.05902
521.00,0.05831
521.50,0.05671
522.00,0.05572
522.50,0.05581
523.00,0.05454
523.50,0.05573
524.00,0.05606
524.50,0.05633
525.00,0.05626
525.50,0.05667
526.00,0.05778
526.50,0.05714
527.00,0.05770
527.50,0.05696
528.00,0.05808
528.50,0.05620
529.00,0.05684
529.50,0.05611
530.00,0.05803
530.50,0.05755
531.00,0.05774
531.50,0.05659
532.00,0.05647
532.50,0.05721
533.00,0.05770
533.50,0.05705
534.00,0.05640
534.50,0.05657
535.00,0.05698
535.50,0.05653
536.00,0.05600
536.50,0.05647
537.00,0.05617
537.50,0.05585
538.00,0.05497
538.50,0.05528
539.00,0.05482
539.50,0.05450
540.00,0.05325
540.50,0.05363
541.00,0.05312
541.50,0.05395
542.00,0.05273
542.50,0.05365
543.00,0.05272
543.50,0.05367
544.00,0.05304
544.50,0.05390
545.00,0.05395
545.50,0.05424
546.00,0.05405
546.50,0.05348
547.00,0.05416
547.50,0.05376
548.00,0.05504
548.50,0.05368
549.00,0.05525
549.50,0.05425
550.00,0.05568
550.50,0.05377
551.00,0.05378
551.50,0.05299
552.00,0.05302
552.50,0.05206
553.00,0.05100
553.50,0.05189
554.00,0.05185
554.50,0.05241
555.00,0.05114
555.50,0.05272
556.00,0.05225
556.50,0.05298
557.00,0.05190
557.50,0.05356
558.00,0.05346
558.50,0.05373
559.00,0.05268
559.50,0.05290
560.00,0.05305
560.50,0.05298
561.00,0.05357
561.50,0.05373
562.00,0.05377
562.50,0.05285
563.00,0.05246
563.50,0.05292
564.00,0.05226
564.50,0.05167
565.00,0.05056
565.50,0.05154
566.00,0.05112
566.50,0.05087
567.00,0.04997
567.50,0.05075
568.00,0.05113
568.50,0.05121
569.00,0.05126
569.50,0.05104
570.00,0.05188
570.50,0.05143
571.00,0.05282
571.50,0.05195
572.00,0.05321
572.50,0.05196
573.00,0.05311
573.50,0.05187
574.00,0.05257
574.50,0.05209
575.00,0.05214
575.50,0.05118
576.00,0.04994
576.50,0.05032
577.00,0.04925
577.50,0.04976
578.00,0.04810
578.50,0.05007
579.00,0.04923
579.50,0.05011
580.00,0.04879
580.50,0.05013
581.00,0.05056
581.50,0.04998
582.00,0.04983
582.50,0.04994
583.00,0.05176
583.50,0.05054
584.00,0.05059
584.50,0.04929
585.00,0.05024
585.50,0.04887
586.00,0.04924
586.50,0.04886
587.00,0.04907
587.50,0.04786
588.00,0.04894
588.50,0.04929
589.00,0.04885
589.50,0.04748
590.00,0.04682
590.50,0.04920
591.00,0.04310
591.50,0.04334
592.00,0.04252
592.50,0.04880
593.00,0.05048
593.50,0.04969
594.00,0.04933
594.50,0.04847
595.00,0.05074
595.50,0.05092
596.00,0.05072
596.50,0.04945
597.00,0.04959
597.50,0.04987
598.00,0.04958
598.50,0.04969
599.00,0.05885
599.50,0.06751
600.00,0.07625
