"22min - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
548.50,-0.00995
549.00,-0.00944
549.50,-0.00940
550.00,-0.00850
550.50,-0.00964
551.00,-0.00998
551.50,-0.01044
552.00,-0.01068
552.50,-0.01180
553.00,-0.01257
553.50,-0.01188
554.00,-0.01104
554.50,-0.01093
555.00,-0.01141
555.50,-0.01103
556.00,-0.01046
556.50,-0.01093
557.00,-0.01067
557.50,-0.01016
558.00,-0.00876
558.50,-0.00952
559.00,-0.00992
559.50,-0.01049
560.00,-0.00954
560.50,-0.00973
561.00,-0.00903
561.50,-0.00902
562.00,-0.00885
562.50,-0.00944
563.00,-0.01014
563.50,-0.00947
564.00,-0.01033
564.50,-0.01013
565.00,-0.01163
565.50,-0.01012
566.00,-0.01122
566.50,-0.01041
567.00,-0.01207
567.50,-0.01028
568.00,-0.01088
568.50,-0.00962
569.00,-0.01074
569.50,-0.00993
570.00,-0.01025
570.50,-0.00977
571.00,-0.00915
571.50,-0.00931
572.00,-0.00831
572.50,-0.00917
573.00,-0.00793
573.50,-0.00918
574.00,-0.00810
574.50,-0.00902
575.00,-0.00830
575.50,-0.01007
576.00,-0.01033
576.50,-0.01096
577.00,-0.01077
577.50,-0.01149
578.00,-0.01173
578.50,-0.01116
579.00,-0.01026
579.50,-0.01090
580.00,-0.01046
580.50,-0.01038
581.00,-0.00867
581.50,-0.01015
582.00,-0.00965
582.50,-0.01000
583.00,-0.00831
583.50,-0.00907
584.00,-0.00914
584.50,-0.00940
585.00,-0.00934
585.50,-0.00968
586.00,-0.01077
586.50,-0.00994
587.00,-0.01113
587.50,-0.01070
588.00,-0.01102
588.50,-0.00894
589.00,-0.00930
589.50,-0.01018
590.00,-0.01096
590.50,-0.00989
591.00,-0.01516
591.50,-0.01562
592.00,-0.01581
592.50,-0.00969
593.00,-0.00836
593.50,-0.00864
594.00,-0.00867
594.50,-0.00939
595.00,-0.00672
595.50,-0.00763
596.00,-0.00651
596.50,-0.00929
597.00,-0.00753
597.50,-0.00859
598.00,-0.00790
598.50,-0.00891
599.00,0.00081
599.50,0.00916
600.00,0.01810
