"12min - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
512.50,0.01820
513.00,0.01669
513.50,0.01805
514.00,0.01769
514.50,0.01849
515.00,0.01815
515.50,0.01888
516.00,0.01936
516.50,0.01854
517.00,0.01868
517.50,0.01798
518.00,0.01915
518.50,0.01817
519.00,0.01873
519.50,0.01789
520.00,0.01986
520.50,0.01879
521.00,0.01785
521.50,0.01628
522.00,0.01575
522.50,0.01570
523.00,0.01453
523.50,0.01541
524.00,0.01563
524.50,0.01562
525.00,0.01597
525.50,0.01661
526.00,0.01779
526.50,0.01712
527.00,0.01746
527.50,0.01715
528.00,0.01753
528.50,0.01630
529.00,0.01623
529.50,0.01655
530.00,0.01830
530.50,0.01784
531.00,0.01790
531.50,0.01641
532.00,0.01707
532.50,0.01672
533.00,0.01792
533.50,0.01683
534.00,0.01725
534.50,0.01654
535.00,0.01756
535.50,0.01650
536.00,0.01675
536.50,0.01683
537.00,0.01704
537.50,0.01621
538.00,0.01547
538.50,0.01571
539.00,0.01559
539.50,0.01497
540.00,0.01391
540.50,0.01403
541.00,0.01408
541.50,0.01444
542.00,0.01361
542.50,0.01397
543.00,0.01360
543.50,0.01422
544.00,0.01365
544.50,0.01419
545.00,0.01436
545.50,0.01508
546.00,0.01521
546.50,0.01543
547.00,0.01545
547.50,0.01552
548.00,0.01573
548.50,0.01558
549.00,0.01613
549.50,0.01630
550.00,0.01668
550.50,0.01561
551.00,0.01494
551.50,0.01490
552.00,0.01473
552.50,0.01401
553.00,0.01277
553.50,0.01360
554.00,0.01376
554.50,0.01386
555.00,0.01311
555.50,0.01399
556.00,0.01457
556.50,0.01404
557.00,0.01404
557.50,0.01456
558.00,0.01596
558.50,0.01517
559.00,0.01508
559.50,0.01444
560.00,0.01539
560.50,0.01485
561.00,0.01566
561.50,0.01566
562.00,0.01602
562.50,0.01518
563.00,0.01457
563.50,0.01463
564.00,0.01428
564.50,0.01386
565.00,0.01320
565.50,0.01387
566.00,0.01382
566.50,0.01350
567.00,0.01263
567.50,0.01330
568.00,0.01372
568.50,0.01371
569.00,0.01334
569.50,0.01340
570.00,0.01413
570.50,0.01447
571.00,0.01516
571.50,0.01506
572.00,0.01547
572.50,0.01508
573.00,0.01558
573.50,0.01513
574.00,0.01527
574.50,0.01522
575.00,0.01501
575.50,0.01402
576.00,0.01296
576.50,0.01282
577.00,0.01261
577.50,0.01211
578.00,0.01153
578.50,0.01246
579.00,0.01320
579.50,0.01312
580.00,0.01304
580.50,0.01365
581.00,0.01476
581.50,0.01389
582.00,0.01359
582.50,0.01383
583.00,0.01522
583.50,0.01487
584.00,0.01439
584.50,0.01408
585.00,0.01423
585.50,0.01364
586.00,0.01307
586.50,0.01338
587.00,0.01300
587.50,0.01242
588.00,0.01295
588.50,0.01386
589.00,0.01336
589.50,0.01271
590.00,0.01200
590.50,0.01414
591.00,0.00762
591.50,0.00794
592.00,0.00726
592.50,0.01391
593.00,0.01540
593.50,0.01490
594.00,0.01454
594.50,0.01377
595.00,0.01608
595.50,0.01594
596.00,0.01585
596.50,0.01445
597.00,0.01500
597.50,0.01514
598.00,0.01457
598.50,0.01505
599.00,0.02388
599.50,0.03301
600.00,0.04141
