"18min - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
475.50,0.05504
476.00,0.04599
476.50,0.03771
477.00,0.03659
477.50,0.04450
478.00,0.05371
478.50,0.05688
479.00,0.05766
479.50,0.06305
480.00,0.06648
480.50,0.06336
481.00,0.05942
481.50,0.06097
482.00,0.06435
482.50,0.06306
483.00,0.05807
483.50,0.05391
484.00,0.04388
484.50,0.02798
485.00,0.02352
485.50,0.03748
486.00,0.05654
486.50,0.06306
487.00,0.05922
487.50,0.06143
488.00,0.06377
488.50,0.06442
489.00,0.06313
489.50,0.06562
490.00,0.06639
490.50,0.06520
491.00,0.06379
491.50,0.06627
492.00,0.06946
492.50,0.06902
493.00,0.06951
493.50,0.07083
494.00,0.07329
494.50,0.07009
495.00,0.06779
495.50,0.06415
496.00,0.06530
496.50,0.06490
497.00,0.06557
497.50,0.06324
498.00,0.06295
498.50,0.06520
499.00,0.04994
499.50,0.03037
500.00,0.00963
500.50,0.00724
501.00,0.00712
501.50,0.00845
502.00,0.00784
502.50,0.00869
503.00,0.00809
503.50,0.00858
504.00,0.00821
504.50,0.00864
505.00,0.00872
505.50,0.00928
506.00,0.00946
506.50,0.00951
507.00,0.00963
507.50,0.00981
508.00,0.01040
508.50,0.00997
509.00,0.00940
509.50,0.00862
510.00,0.00827
510.50,0.00766
511.00,0.00684
511.50,0.00721
512.00,0.00683
512.50,0.00761
513.00,0.00663
513.50,0.00760
514.00,0.00755
514.50,0.00773
515.00,0.00790
515.50,0.00859
516.00,0.00965
516.50,0.00880
517.00,0.00881
517.50,0.00796
518.00,0.00925
518.50,0.00809
519.00,0.00863
519.50,0.00738
520.00,0.00940
520.50,0.00860
521.00,0.00771
521.50,0.00628
522.00,0.00535
522.50,0.00600
523.00,0.00458
523.50,0.00598
524.00,0.00549
524.50,0.00640
525.00,0.00628
525.50,0.00751
526.00,0.00803
526.50,0.00759
527.00,0.00770
527.50,0.00758
528.00,0.00814
528.50,0.00685
529.00,0.00709
529.50,0.00705
530.00,0.00871
530.50,0.00852
531.00,0.00852
531.50,0.00743
532.00,0.00722
532.50,0.00797
533.00,0.00862
533.50,0.00813
534.00,0.00756
534.50,0.00762
535.00,0.00850
535.50,0.00776
536.00,0.00767
536.50,0.00745
537.00,0.00798
537.50,0.00712
538.00,0.00687
538.50,0.00655
539.00,0.00672
539.50,0.00585
540.00,0.00545
540.50,0.00554
541.00,0.00567
541.50,0.00549
542.00,0.00489
542.50,0.00543
543.00,0.00533
543.50,0.00556
544.00,0.00509
544.50,0.00546
545.00,0.00580
545.50,0.00627
546.00,0.00650
546.50,0.00630
547.00,0.00666
547.50,0.00684
548.00,0.00767
548.50,0.00715
549.00,0.00776
549.50,0.00788
550.00,0.00849
550.50,0.00777
551.00,0.00695
551.50,0.00709
552.00,0.00611
552.50,0.00597
553.00,0.00405
553.50,0.00563
554.00,0.00482
554.50,0.00620
555.00,0.00460
555.50,0.00647
556.00,0.00573
556.50,0.00618
557.00,0.00532
557.50,0.00682
558.00,0.00774
558.50,0.00754
559.00,0.00695
559.50,0.00626
560.00,0.00702
560.50,0.00638
561.00,0.00771
561.50,0.00742
562.00,0.00844
562.50,0.00701
563.00,0.00741
563.50,0.00681
564.00,0.00727
564.50,0.00607
565.00,0.00592
565.50,0.00584
566.00,0.00606
566.50,0.00557
567.00,0.00498
567.50,0.00561
568.00,0.00617
568.50,0.00650
569.00,0.00633
569.50,0.00610
570.00,0.00650
570.50,0.00643
571.00,0.00758
571.50,0.00741
572.00,0.00827
572.50,0.00745
573.00,0.00835
573.50,0.00743
574.00,0.00781
574.50,0.00737
575.00,0.00713
575.50,0.00643
576.00,0.00522
576.50,0.00612
577.00,0.00472
577.50,0.00516
578.00,0.00325
578.50,0.00538
579.00,0.00483
579.50,0.00567
580.00,0.00477
580.50,0.00603
581.00,0.00666
581.50,0.00601
582.00,0.00594
582.50,0.00590
583.00,0.00766
583.50,0.00640
584.00,0.00655
584.50,0.00545
585.00,0.00655
585.50,0.00540
586.00,0.00555
586.50,0.00504
587.00,0.00516
587.50,0.00424
588.00,0.00545
588.50,0.00595
589.00,0.00529
589.50,0.00421
590.00,0.00363
590.50,0.00638
591.00,0.00017
591.50,0.00067
592.00,-0.00040
592.50,0.00627
593.00,0.00734
593.50,0.00735
594.00,0.00721
594.50,0.00674
595.00,0.00889
595.50,0.00855
596.00,0.00862
596.50,0.00715
597.00,0.00772
597.50,0.00808
598.00,0.00737
598.50,0.00778
599.00,0.01645
599.50,0.02598
600.00,0.03468
