"pbs1300-2 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
1194.00,0.08323
1195.00,0.08200
1196.00,0.08260
1197.00,0.08188
1198.00,0.08296
1199.00,0.08397
1200.00,0.08036
1201.00,0.08009
1202.00,0.08005
1203.00,0.07793
1204.00,0.07837
1205.00,0.07708
1206.00,0.07727
1207.00,0.07845
1208.00,0.07815
1209.00,0.07825
1210.00,0.07629
1211.00,0.07647
1212.00,0.07528
1213.00,0.07298
1214.00,0.07447
1215.00,0.07654
1216.00,0.07463
1217.00,0.07446
1218.00,0.06917
1219.00,0.06222
1220.00,0.07342
1221.00,0.07267
1222.00,0.07228
1223.00,0.07234
1224.00,0.07335
1225.00,0.07278
1226.00,0.07236
1227.00,0.07108
1228.00,0.07177
1229.00,0.07152
1230.00,0.07148
1231.00,0.07218
1232.00,0.07213
1233.00,0.07142
1234.00,0.07136
1235.00,0.07092
1236.00,0.07148
1237.00,0.07147
1238.00,0.07263
1239.00,0.07304
1240.00,0.07313
1241.00,0.07313
1242.00,0.07257
1243.00,0.07368
1244.00,0.07511
1245.00,0.07340
1246.00,0.07585
1247.00,0.07512
1248.00,0.07525
1249.00,0.07703
1250.00,0.07698
1251.00,0.07931
1252.00,0.07965
1253.00,0.08077
1254.00,0.08161
1255.00,0.08178
1256.00,0.08185
1257.00,0.07935
1258.00,0.08692
1259.00,0.08717
1260.00,0.08922
1261.00,0.09081
1262.00,0.09399
1263.00,0.09533
1264.00,0.09718
1265.00,0.09690
1266.00,0.10147
1267.00,0.10353
1268.00,0.10586
1269.00,0.10899
1270.00,0.11138
1271.00,0.11411
1272.00,0.11676
1273.00,0.11974
1274.00,0.12592
1275.00,0.13010
1276.00,0.13148
1277.00,0.13380
1278.00,0.13824
1279.00,0.14292
1280.00,0.14640
1281.00,0.15152
1282.00,0.15628
1283.00,0.15938
1284.00,0.16562
1285.00,0.16961
1286.00,0.17611
1287.00,0.18080
1288.00,0.18522
1289.00,0.19113
1290.00,0.19699
1291.00,0.20423
1292.00,0.20913
1293.00,0.21480
1294.00,0.22180
1295.00,0.22722
1296.00,0.23327
1297.00,0.24139
1298.00,0.24601
1299.00,0.25370
1300.00,0.25901
1301.00,0.26793
1302.00,0.27275
1303.00,0.27866
1304.00,0.28790
1305.00,0.29645
1306.00,0.30409
1307.00,0.31170
1308.00,0.31959
1309.00,0.32945
1310.00,0.34100
1311.00,0.35706
1312.00,0.37572
1313.00,0.38638
1314.00,0.39763
1315.00,0.40768
1316.00,0.41770
1317.00,0.42754
1318.00,0.43673
1319.00,0.44410
1320.00,0.45244
1321.00,0.46350
1322.00,0.47185
1323.00,0.48113
1324.00,0.49037
1325.00,0.49836
1326.00,0.50654
1327.00,0.51426
1328.00,0.52179
1329.00,0.52945
1330.00,0.53666
1331.00,0.54363
1332.00,0.55017
1333.00,0.55547
1334.00,0.56170
1335.00,0.56636
1336.00,0.57053
1337.00,0.57452
1338.00,0.57775
1339.00,0.58095
1340.00,0.58273
1341.00,0.58476
1342.00,0.58615
1343.00,0.58792
1344.00,0.58786
1345.00,0.58686
1346.00,0.58531
1347.00,0.58353
1348.00,0.58436
1349.00,0.57744
1350.00,0.57403
1351.00,0.57154
1352.00,0.56593
1353.00,0.56033
1354.00,0.55584
1355.00,0.54974
1356.00,0.54338
1357.00,0.53611
1358.00,0.52865
1359.00,0.52251
1360.00,0.51559
1361.00,0.50637
1362.00,0.49507
1363.00,0.48702
1364.00,0.47934
1365.00,0.46984
1366.00,0.46031
1367.00,0.45176
1368.00,0.44194
1369.00,0.43279
1370.00,0.42423
1371.00,0.41286
1372.00,0.40158
1373.00,0.39249
1374.00,0.38260
1375.00,0.37331
1376.00,0.36213
1377.00,0.35256
1378.00,0.34399
1379.00,0.33427
1380.00,0.32590
1381.00,0.31543
1382.00,0.30622
1383.00,0.29750
1384.00,0.28809
1385.00,0.27926
1386.00,0.27056
1387.00,0.26176
1388.00,0.25623
1389.00,0.24722
1390.00,0.23940
1391.00,0.23321
1392.00,0.22600
1393.00,0.21766
1394.00,0.21083
1395.00,0.20424
1396.00,0.19695
1397.00,0.19006
1398.00,0.18351
1399.00,0.17722
1400.00,0.17079
1401.00,0.16661
1402.00,0.16144
1403.00,0.15728
1404.00,0.15223
1405.00,0.14528
1406.00,0.13921
1407.00,0.13484
1408.00,0.13103
1409.00,0.12832
1410.00,0.12371
1411.00,0.11976
1412.00,0.11478
1413.00,0.10859
1414.00,0.10477
1415.00,0.10096
1416.00,0.09769
1417.00,0.09640
1418.00,0.09222
1419.00,0.08901
1420.00,0.08562
1421.00,0.08097
1422.00,0.07961
1423.00,0.07748
1424.00,0.07534
1425.00,0.07250
1426.00,0.06910
1427.00,0.06587
1428.00,0.06301
1429.00,0.06006
1430.00,0.05921
1431.00,0.05741
1432.00,0.05576
1433.00,0.05348
1434.00,0.05122
1435.00,0.04932
1436.00,0.04742
1437.00,0.04642
1438.00,0.04502
1439.00,0.04383
1440.00,0.04232
1441.00,0.04050
1442.00,0.03833
1443.00,0.03685
1444.00,0.03335
1445.00,0.03257
1446.00,0.03220
1447.00,0.03000
1448.00,0.03184
1449.00,0.02915
1450.00,0.02684
1451.00,0.02640
1452.00,0.02638
1453.00,0.02564
1454.00,0.02589
1455.00,0.02455
1456.00,0.02212
1457.00,0.02128
1458.00,0.02079
1459.00,0.02016
1460.00,0.01948
1461.00,0.02040
1462.00,0.01522
1463.00,0.01700
1464.00,0.01549
1465.00,0.01542
1466.00,0.01416
1467.00,0.01452
1468.00,0.01522
1469.00,0.01450
