"22 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
478.50,0.02446
479.00,0.02373
479.50,0.02358
480.00,0.02304
480.50,0.02274
481.00,0.02334
481.50,0.02290
482.00,0.02323
482.50,0.02210
483.00,0.02241
483.50,0.02149
484.00,0.02218
484.50,0.02165
485.00,0.02216
485.50,0.02179
486.00,0.02196
486.50,0.02219
487.00,0.02136
487.50,0.02148
488.00,0.02067
488.50,0.02142
489.00,0.02082
489.50,0.02150
490.00,0.02104
490.50,0.02163
491.00,0.02110
491.50,0.02137
492.00,0.02120
492.50,0.02098
493.00,0.02098
493.50,0.02069
494.00,0.02130
494.50,0.02110
495.00,0.02142
495.50,0.02086
496.00,0.02087
496.50,0.02044
497.00,0.02093
497.50,0.02090
498.00,0.02109
498.50,0.02077
499.00,0.02070
499.50,0.02103
500.00,0.02104
500.50,0.02160
501.00,0.02128
501.50,0.02173
502.00,0.02134
502.50,0.02148
503.00,0.02122
503.50,0.02111
504.00,0.02110
504.50,0.02084
505.00,0.02076
505.50,0.02057
506.00,0.02057
506.50,0.02060
507.00,0.02031
507.50,0.02070
508.00,0.02125
508.50,0.02146
509.00,0.02185
509.50,0.02121
510.00,0.02205
510.50,0.02114
511.00,0.02180
511.50,0.02091
512.00,0.02133
512.50,0.02084
513.00,0.02128
513.50,0.02120
514.00,0.02163
514.50,0.02158
515.00,0.02149
515.50,0.02148
516.00,0.02129
516.50,0.02201
517.00,0.02158
517.50,0.02176
518.00,0.02109
518.50,0.02165
519.00,0.02156
519.50,0.02214
520.00,0.02175
520.50,0.02218
521.00,0.02162
521.50,0.02199
522.00,0.02174
522.50,0.02196
523.00,0.02181
523.50,0.02189
524.00,0.02214
524.50,0.02214
525.00,0.02218
525.50,0.02169
526.00,0.02176
526.50,0.02148
527.00,0.02187
527.50,0.02184
528.00,0.02190
528.50,0.02182
529.00,0.02167
529.50,0.02177
530.00,0.02125
530.50,0.02105
531.00,0.02091
531.50,0.02092
532.00,0.02136
532.50,0.02083
533.00,0.02155
533.50,0.02071
534.00,0.02155
534.50,0.02079
535.00,0.02139
535.50,0.02084
536.00,0.02178
536.50,0.02115
537.00,0.02188
537.50,0.02157
538.00,0.02235
538.50,0.02210
539.00,0.02188
539.50,0.02195
540.00,0.02155
540.50,0.02196
541.00,0.02140
541.50,0.02181
542.00,0.02133
542.50,0.02239
543.00,0.02209
543.50,0.02254
544.00,0.02176
544.50,0.02207
545.00,0.02179
545.50,0.02205
546.00,0.02183
546.50,0.02194
547.00,0.02210
547.50,0.02216
548.00,0.02213
548.50,0.02155
549.00,0.02187
549.50,0.02160
550.00,0.02167
