"19 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
489.50,0.04295
490.00,0.04305
490.50,0.04320
491.00,0.04345
491.50,0.04309
492.00,0.04305
492.50,0.04266
493.00,0.04279
493.50,0.04273
494.00,0.04279
494.50,0.04295
495.00,0.04301
495.50,0.04337
496.00,0.04300
496.50,0.04319
497.00,0.04275
497.50,0.04325
498.00,0.04305
498.50,0.04343
499.00,0.04345
499.50,0.04328
500.00,0.04331
500.50,0.04289
501.00,0.04357
501.50,0.04326
502.00,0.04364
502.50,0.04304
503.00,0.04332
503.50,0.04311
504.00,0.04354
504.50,0.04334
505.00,0.04323
505.50,0.04311
506.00,0.04289
506.50,0.04336
507.00,0.04301
507.50,0.04377
508.00,0.04320
508.50,0.04390
509.00,0.04319
509.50,0.04376
510.00,0.04348
510.50,0.04360
511.00,0.04342
511.50,0.04331
512.00,0.04355
512.50,0.04359
513.00,0.04387
513.50,0.04362
514.00,0.04423
514.50,0.04345
515.00,0.04398
515.50,0.04311
516.00,0.04441
516.50,0.04433
517.00,0.04484
517.50,0.04397
518.00,0.04386
518.50,0.04404
519.00,0.04419
519.50,0.04442
520.00,0.04405
520.50,0.04462
521.00,0.04411
521.50,0.04478
522.00,0.04426
522.50,0.04500
523.00,0.04434
523.50,0.04494
524.00,0.04442
524.50,0.04507
525.00,0.04436
525.50,0.04430
526.00,0.04383
526.50,0.04395
527.00,0.04431
527.50,0.04442
528.00,0.04476
528.50,0.04437
529.00,0.04433
529.50,0.04392
530.00,0.04387
530.50,0.04415
531.00,0.04452
531.50,0.04519
532.00,0.04511
532.50,0.04522
533.00,0.04539
533.50,0.04505
534.00,0.04531
534.50,0.04495
535.00,0.04592
535.50,0.04585
536.00,0.04669
536.50,0.04585
537.00,0.04642
537.50,0.04596
538.00,0.04688
538.50,0.04619
539.00,0.04641
539.50,0.04612
540.00,0.04668
540.50,0.04685
541.00,0.04680
541.50,0.04685
542.00,0.04650
542.50,0.04732
543.00,0.04688
543.50,0.04732
544.00,0.04646
544.50,0.04738
545.00,0.04718
545.50,0.04765
546.00,0.04716
546.50,0.04723
547.00,0.04735
547.50,0.04730
548.00,0.04753
548.50,0.04709
549.00,0.04738
549.50,0.04719
550.00,0.04740
