"26min - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
555.00,0.01606
555.50,0.01660
556.00,0.01575
556.50,0.01621
557.00,0.01542
557.50,0.01612
558.00,0.01578
558.50,0.01621
559.00,0.01536
559.50,0.01558
560.00,0.01557
560.50,0.01566
561.00,0.01594
561.50,0.01555
562.00,0.01610
562.50,0.01538
563.00,0.01596
563.50,0.01547
564.00,0.01608
564.50,0.01560
565.00,0.01615
565.50,0.01565
566.00,0.01578
566.50,0.01562
567.00,0.01583
567.50,0.01576
568.00,0.01552
568.50,0.01567
569.00,0.01570
569.50,0.01603
570.00,0.01571
570.50,0.01580
571.00,0.01539
571.50,0.01545
572.00,0.01556
572.50,0.01567
573.00,0.01600
573.50,0.01555
574.00,0.01588
574.50,0.01538
575.00,0.01606
575.50,0.01530
576.00,0.01581
576.50,0.01521
577.00,0.01536
577.50,0.01522
578.00,0.01509
578.50,0.01556
579.00,0.01509
579.50,0.01571
580.00,0.01509
580.50,0.01549
581.00,0.01501
581.50,0.01550
582.00,0.01547
582.50,0.01535
583.00,0.01482
583.50,0.01463
584.00,0.01475
584.50,0.01503
585.00,0.01498
585.50,0.01470
586.00,0.01439
586.50,0.01442
587.00,0.01469
587.50,0.01490
588.00,0.01501
588.50,0.01481
589.00,0.01499
589.50,0.01473
590.00,0.01511
590.50,0.01474
591.00,0.01516
591.50,0.01424
592.00,0.01509
592.50,0.01413
593.00,0.01568
593.50,0.01465
594.00,0.01592
594.50,0.01470
595.00,0.01531
595.50,0.01459
596.00,0.01509
596.50,0.01496
597.00,0.01484
597.50,0.01536
598.00,0.01487
598.50,0.01585
599.00,0.01436
599.50,0.01521
600.00,0.01496
