"0min∏¥≤‚ - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
498.50,0.01108
499.00,0.00986
499.50,0.01101
500.00,0.00990
500.50,0.01099
501.00,0.00983
501.50,0.01083
502.00,0.00997
502.50,0.01038
503.00,0.00974
503.50,0.00952
504.00,0.00951
504.50,0.00904
505.00,0.00996
505.50,0.00936
506.00,0.01052
506.50,0.00924
507.00,0.01026
507.50,0.00874
508.00,0.01031
508.50,0.00862
509.00,0.00971
509.50,0.00839
510.00,0.00959
510.50,0.00890
511.00,0.00896
511.50,0.00898
512.00,0.00862
512.50,0.00949
513.00,0.00842
513.50,0.00940
514.00,0.00844
514.50,0.00918
515.00,0.00873
515.50,0.00940
516.00,0.00909
516.50,0.00917
517.00,0.00871
517.50,0.00879
518.00,0.00893
518.50,0.00905
519.00,0.00901
519.50,0.00876
520.00,0.00823
520.50,0.00825
521.00,0.00828
521.50,0.00903
522.00,0.00885
522.50,0.00869
523.00,0.00824
523.50,0.00837
524.00,0.00866
524.50,0.00834
525.00,0.00879
525.50,0.00788
526.00,0.00894
526.50,0.00803
527.00,0.00902
527.50,0.00804
528.00,0.00870
528.50,0.00819
529.00,0.00863
529.50,0.00852
530.00,0.00915
530.50,0.00839
531.00,0.00862
531.50,0.00837
532.00,0.00880
532.50,0.00848
533.00,0.00783
533.50,0.00797
534.00,0.00805
534.50,0.00838
535.00,0.00852
535.50,0.00839
536.00,0.00812
536.50,0.00763
537.00,0.00758
537.50,0.00792
538.00,0.00815
538.50,0.00784
539.00,0.00790
539.50,0.00786
540.00,0.00810
540.50,0.00794
541.00,0.00767
541.50,0.00770
542.00,0.00735
542.50,0.00753
543.00,0.00730
543.50,0.00756
544.00,0.00742
544.50,0.00784
545.00,0.00783
545.50,0.00795
546.00,0.00745
546.50,0.00734
547.00,0.00706
547.50,0.00697
548.00,0.00698
548.50,0.00697
549.00,0.00726
549.50,0.00725
550.00,0.00756
550.50,0.00801
551.00,0.00768
551.50,0.00808
552.00,0.00657
552.50,0.00741
553.00,0.00615
553.50,0.00789
554.00,0.00661
554.50,0.00805
555.00,0.00646
555.50,0.00761
556.00,0.00675
556.50,0.00741
557.00,0.00727
557.50,0.00697
558.00,0.00739
558.50,0.00664
559.00,0.00772
559.50,0.00657
560.00,0.00792
560.50,0.00622
561.00,0.00769
561.50,0.00616
562.00,0.00801
562.50,0.00660
563.00,0.00777
563.50,0.00677
564.00,0.00772
564.50,0.00725
565.00,0.00722
565.50,0.00702
566.00,0.00626
566.50,0.00687
567.00,0.00644
567.50,0.00731
568.00,0.00650
568.50,0.00721
569.00,0.00643
569.50,0.00721
570.00,0.00647
570.50,0.00707
571.00,0.00667
571.50,0.00689
572.00,0.00684
572.50,0.00666
573.00,0.00687
573.50,0.00666
574.00,0.00689
574.50,0.00675
575.00,0.00679
575.50,0.00640
576.00,0.00655
576.50,0.00645
577.00,0.00655
577.50,0.00646
578.00,0.00674
578.50,0.00654
579.00,0.00690
579.50,0.00628
580.00,0.00695
580.50,0.00568
581.00,0.00682
581.50,0.00567
582.00,0.00718
582.50,0.00578
583.00,0.00695
583.50,0.00569
584.00,0.00651
584.50,0.00597
585.00,0.00610
585.50,0.00599
586.00,0.00538
586.50,0.00626
587.00,0.00549
587.50,0.00700
588.00,0.00579
588.50,0.00675
589.00,0.00546
589.50,0.00621
590.00,0.00609
590.50,0.00632
591.00,0.00645
591.50,0.00571
592.00,0.00636
592.50,0.00536
593.00,0.00701
593.50,0.00578
594.00,0.00727
594.50,0.00558
595.00,0.00650
595.50,0.00533
596.00,0.00613
596.50,0.00592
597.00,0.00608
597.50,0.00638
598.00,0.00605
598.50,0.00665
599.00,0.00498
599.50,0.00604
600.00,0.00643
