"10min - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
460.00,0.04591
460.50,0.04643
461.00,0.04566
461.50,0.04692
462.00,0.04603
462.50,0.04691
463.00,0.04570
463.50,0.04618
464.00,0.04561
464.50,0.04580
465.00,0.04554
465.50,0.04507
466.00,0.04548
466.50,0.04498
467.00,0.04576
467.50,0.04470
468.00,0.04533
468.50,0.04436
469.00,0.04488
469.50,0.04439
470.00,0.04447
470.50,0.04465
471.00,0.04420
471.50,0.04466
472.00,0.04419
472.50,0.04434
473.00,0.04377
473.50,0.04389
474.00,0.04368
474.50,0.04397
475.00,0.04370
475.50,0.04370
476.00,0.04323
476.50,0.04345
477.00,0.04362
477.50,0.04390
478.00,0.04372
478.50,0.04323
479.00,0.04330
479.50,0.04267
480.00,0.04296
480.50,0.04255
481.00,0.04269
481.50,0.04226
482.00,0.04214
482.50,0.04229
483.00,0.04226
483.50,0.04249
484.00,0.04250
484.50,0.04321
485.00,0.04276
485.50,0.04267
486.00,0.04194
486.50,0.04197
487.00,0.04180
487.50,0.04197
488.00,0.04208
488.50,0.04200
489.00,0.04187
489.50,0.04176
490.00,0.04177
490.50,0.04180
491.00,0.04161
491.50,0.04139
492.00,0.04113
492.50,0.04111
493.00,0.04161
493.50,0.04135
494.00,0.04135
494.50,0.04088
495.00,0.04128
495.50,0.04124
496.00,0.04117
496.50,0.04133
497.00,0.04111
497.50,0.04137
498.00,0.04074
498.50,0.04089
499.00,0.04047
499.50,0.04087
500.00,0.04079
500.50,0.04044
501.00,0.04018
501.50,0.04009
502.00,0.04042
502.50,0.04062
503.00,0.04047
503.50,0.04020
504.00,0.03963
504.50,0.03974
505.00,0.03959
505.50,0.04026
506.00,0.04011
506.50,0.04028
507.00,0.03980
507.50,0.03952
508.00,0.03971
508.50,0.03898
509.00,0.03940
509.50,0.03880
510.00,0.03977
510.50,0.03916
511.00,0.03942
511.50,0.03855
512.00,0.03851
512.50,0.03850
513.00,0.03866
513.50,0.03889
514.00,0.03876
514.50,0.03853
515.00,0.03851
515.50,0.03868
516.00,0.03892
516.50,0.03859
517.00,0.03845
517.50,0.03797
518.00,0.03803
518.50,0.03803
519.00,0.03836
519.50,0.03857
520.00,0.03768
520.50,0.03822
521.00,0.03761
521.50,0.03940
522.00,0.03803
522.50,0.03910
523.00,0.03717
523.50,0.03857
524.00,0.03716
524.50,0.03836
525.00,0.03741
525.50,0.03801
526.00,0.03776
526.50,0.03798
527.00,0.03831
527.50,0.03763
528.00,0.03795
528.50,0.03712
529.00,0.03818
529.50,0.03711
530.00,0.03745
530.50,0.03659
531.00,0.03705
531.50,0.03703
532.00,0.03783
532.50,0.03739
533.00,0.03786
533.50,0.03674
534.00,0.03783
534.50,0.03709
535.00,0.03785
535.50,0.03741
536.00,0.03742
536.50,0.03682
537.00,0.03634
537.50,0.03689
538.00,0.03676
538.50,0.03713
539.00,0.03645
539.50,0.03709
540.00,0.03676
540.50,0.03741
541.00,0.03664
541.50,0.03693
542.00,0.03620
542.50,0.03667
543.00,0.03640
543.50,0.03640
544.00,0.03624
544.50,0.03612
545.00,0.03682
545.50,0.03630
546.00,0.03684
546.50,0.03572
547.00,0.03631
547.50,0.03518
548.00,0.03611
548.50,0.03524
549.00,0.03608
549.50,0.03553
550.00,0.03624
550.50,0.03646
551.00,0.03624
551.50,0.03653
552.00,0.03533
552.50,0.03612
553.00,0.03505
553.50,0.03640
554.00,0.03544
554.50,0.03645
555.00,0.03559
555.50,0.03600
556.00,0.03559
556.50,0.03527
557.00,0.03569
557.50,0.03506
558.00,0.03615
558.50,0.03524
559.00,0.03638
559.50,0.03497
560.00,0.03629
560.50,0.03493
561.00,0.03588
561.50,0.03479
562.00,0.03567
562.50,0.03555
563.00,0.03565
563.50,0.03589
564.00,0.03523
564.50,0.03620
565.00,0.03502
565.50,0.03617
566.00,0.03438
566.50,0.03593
567.00,0.03481
567.50,0.03594
568.00,0.03489
568.50,0.03519
569.00,0.03515
569.50,0.03505
570.00,0.03573
570.50,0.03478
571.00,0.03585
571.50,0.03423
572.00,0.03589
572.50,0.03418
573.00,0.03583
573.50,0.03429
574.00,0.03536
574.50,0.03487
575.00,0.03505
575.50,0.03516
576.00,0.03432
576.50,0.03536
577.00,0.03400
577.50,0.03528
578.00,0.03372
578.50,0.03497
579.00,0.03406
579.50,0.03470
580.00,0.03439
580.50,0.03388
581.00,0.03443
581.50,0.03348
582.00,0.03502
582.50,0.03336
583.00,0.03477
583.50,0.03296
584.00,0.03438
584.50,0.03340
585.00,0.03415
585.50,0.03347
586.00,0.03315
586.50,0.03366
587.00,0.03321
587.50,0.03451
588.00,0.03326
588.50,0.03447
589.00,0.03280
589.50,0.03419
590.00,0.03309
590.50,0.03413
591.00,0.03321
591.50,0.03318
592.00,0.03340
592.50,0.03287
593.00,0.03442
593.50,0.03323
594.00,0.03459
594.50,0.03309
595.00,0.03416
595.50,0.03323
596.00,0.03377
596.50,0.03345
597.00,0.03334
597.50,0.03391
598.00,0.03368
598.50,0.03458
599.00,0.03310
599.50,0.03387
600.00,0.03381
